product_id,product_name,category,subcategory,brand,base_price_2015,current_price,weight_kg,avg_rating,total_reviews,is_prime_eligible,launch_year,model,is_active
PROD_0504,Product_504,Books,Subcategory_7,Apple,3823.0161794644173,1966.8760019332972,4.035312879072319,1.3754689968828129,3708,True,2016,Model_682,True
PROD_0505,Product_505,Books,Subcategory_6,Puma,2578.5108886556322,4626.719315442994,7.587683150787889,1.1385852270897137,2745,False,2021,Model_596,True
PROD_0506,Product_506,Clothing & Accessories,Subcategory_7,Adidas,1565.7281049946967,1914.7972384566533,5.097406243110798,4.705016735750192,1849,False,2022,Model_357,True
PROD_0507,Product_507,Home & Kitchen,Subcategory_2,Sony,756.5206200788277,2911.961264642648,5.495888700390212,1.7484213775121367,955,False,2021,Model_661,True
PROD_0508,Product_508,Books,Subcategory_18,Apple,761.8240379581073,2916.9317205977563,8.247499294789096,3.085435335484788,5294,True,2023,Model_246,True
PROD_0509,Product_509,Clothing & Accessories,Subcategory_4,Adidas,204.81778105324585,1866.3359382447284,6.608624777747202,3.9143507518529934,2599,False,2023,Model_555,True
PROD_0510,Product_510,Sports & Outdoors,Subcategory_19,Nike,1861.8211580101774,5259.262821541857,6.429353553565992,2.18405709430521,3537,True,2016,Model_816,True
PROD_0511,Product_511,Sports & Outdoors,Subcategory_2,Samsung,2234.2020989879784,2345.160709867995,2.6514736605470657,2.2326545890571667,8098,False,2022,Model_640,True
PROD_0512,Product_512,Books,Subcategory_2,Nike,5202.306271422057,2538.2517677056785,3.3511340108094356,1.022628961533845,6901,True,2016,Model_504,True
PROD_0513,Product_513,Sports & Outdoors,Subcategory_5,Apple,1723.9815320333282,2059.472935998796,4.5126242535025565,4.606606569692719,8969,True,2023,Model_341,True
PROD_0514,Product_514,Books,Subcategory_8,Apple,1813.2056297931092,5143.479423875679,6.28052907633354,1.4552203194766213,3439,False,2017,Model_890,True
PROD_0515,Product_515,Books,Subcategory_18,Puma,481.16393242894776,1259.9806397985549,5.91991947151328,3.8434415068028773,7660,True,2024,Model_732,True
PROD_0516,Product_516,Sports & Outdoors,Subcategory_13,LG,809.2105031443426,2141.1912233833905,6.381696259861007,3.8994713565394754,5067,True,2015,Model_157,True
PROD_0517,Product_517,Electronics,Subcategory_3,Adidas,4507.936385732538,2049.1036290249804,5.689435996023302,4.771493917628671,6364,True,2017,Model_824,True
PROD_0518,Product_518,Electronics,Subcategory_16,LG,1769.0851607126979,864.4583126940896,9.11458917527461,2.6934576733231164,9795,False,2019,Model_939,True
PROD_0519,Product_519,Electronics,Subcategory_9,LG,3311.570848805704,1722.9902718937965,9.330642469529524,4.330034373995215,3074,False,2020,Model_963,False
PROD_0520,Product_520,Sports & Outdoors,Subcategory_15,Apple,2703.3184212939714,1456.229884591886,4.573061409465806,1.9619277314038026,3401,False,2024,Model_991,True
PROD_0521,Product_521,Electronics,Subcategory_6,Puma,2946.2238686379915,3540.9830526723968,6.838539602256981,4.169755611073684,8071,True,2016,Model_431,True
PROD_0522,Product_522,Sports & Outdoors,Subcategory_4,Adidas,1673.2441299033374,2080.442760879599,6.140977408554153,1.11472708477705,6601,True,2019,Model_959,True
PROD_0523,Product_523,Home & Kitchen,Subcategory_16,LG,3744.2884416069046,1272.2429340219444,8.47057257812401,2.1079188469035652,2011,True,2015,Model_748,True
PROD_0524,Product_524,Books,Subcategory_18,Sony,5175.407129502766,3432.143600234571,2.3316837911841315,3.9882830823173188,3201,True,2020,Model_414,False
PROD_0525,Product_525,Electronics,Subcategory_9,Apple,990.1373579041982,2945.343002383729,6.695987347709992,3.8765763251146557,8501,True,2018,Model_785,True
PROD_0526,Product_526,Electronics,Subcategory_13,Samsung,668.1133941400492,853.6537381805115,8.296978556232013,1.3480393976744192,5385,True,2017,Model_527,True
PROD_0527,Product_527,Electronics,Subcategory_14,Nike,3037.0484673981387,3075.24262861425,7.518477914414013,2.9062403070021245,5746,True,2018,Model_622,True
PROD_0528,Product_528,Electronics,Subcategory_9,Puma,1343.3673897792078,194.49457183154857,1.291316838094111,3.2277922542377295,5998,True,2017,Model_910,True
PROD_0529,Product_529,Books,Subcategory_4,Nike,386.0101557043883,2492.6756435228435,6.489785475139952,2.3359073709783083,350,True,2020,Model_474,False
PROD_0530,Product_530,Sports & Outdoors,Subcategory_7,Reebok,2524.7400090240412,725.9333474371854,4.543375115881896,1.3043792246820445,9585,True,2017,Model_372,True
PROD_0531,Product_531,Beauty & Personal Care,Subcategory_11,Puma,233.34076636592613,5383.965165990053,7.316911661472193,2.4680784287817414,5846,False,2015,Model_571,True
PROD_0532,Product_532,Home & Kitchen,Subcategory_5,Reebok,2320.7856152676572,1625.8621073200509,1.4764178088048587,3.690063641045789,3953,False,2020,Model_863,True
PROD_0533,Product_533,Clothing & Accessories,Subcategory_10,Samsung,1702.0691052567524,3465.706125059806,9.241866918137983,2.7964800746463987,2000,True,2016,Model_155,True
PROD_0534,Product_534,Clothing & Accessories,Subcategory_2,Samsung,237.54343512169163,1660.7547537168384,4.141055506755719,1.3073220001440018,1880,True,2024,Model_266,True
PROD_0535,Product_535,Books,Subcategory_11,Adidas,756.9388559219968,2664.5424550684033,4.91679150960335,4.178358745715702,5808,True,2024,Model_421,True
PROD_0536,Product_536,Clothing & Accessories,Subcategory_19,Sony,4593.742706673753,2867.6031225675342,5.648451001672188,2.281862847593539,7892,False,2022,Model_911,True
PROD_0537,Product_537,Sports & Outdoors,Subcategory_16,Nike,2600.8861785568247,1438.0361601445172,3.0346894509504074,4.5430024410245124,9368,False,2023,Model_125,True
PROD_0538,Product_538,Books,Subcategory_8,Adidas,1372.8190099772512,3454.818799346853,8.51955811168975,2.6511889184418007,1714,False,2017,Model_588,True
PROD_0539,Product_539,Books,Subcategory_11,LG,575.5301947240577,191.5205772810449,7.398091402275551,2.4216113576702805,1081,True,2017,Model_851,True
PROD_0540,Product_540,Sports & Outdoors,Subcategory_8,Adidas,2118.2663732663145,2602.0470759700925,3.8721532864371846,3.00296858870621,96,False,2018,Model_635,True
PROD_0541,Product_541,Home & Kitchen,Subcategory_17,Adidas,633.2207638564324,2949.674270988984,6.423313909868654,3.8741365658313747,5290,True,2017,Model_649,True
PROD_0542,Product_542,Sports & Outdoors,Subcategory_19,Reebok,1426.920264851186,1725.4815963303681,8.445783652938688,1.5936187504127028,4606,True,2021,Model_215,True
PROD_0543,Product_543,Sports & Outdoors,Subcategory_11,LG,856.10134170263,1333.1497210319137,7.063429844465185,3.944810233330239,4592,True,2022,Model_421,True
PROD_0544,Product_544,Books,Subcategory_18,Nike,6263.887954176632,1814.7886316553397,1.1542612720751364,4.130019044629389,2947,False,2016,Model_651,True
PROD_0545,Product_545,Sports & Outdoors,Subcategory_15,Puma,722.0255585055755,749.4943058583358,5.117436161002296,4.141062351944578,578,True,2018,Model_738,True
PROD_0546,Product_546,Sports & Outdoors,Subcategory_12,LG,2704.9310406237405,3406.018894915856,9.24016997815371,1.6623744489356245,2325,True,2023,Model_514,True
PROD_0547,Product_547,Books,Subcategory_10,LG,1123.6150052859941,2346.7245944564365,6.23455486391373,3.137526690315443,9568,False,2016,Model_523,True
PROD_0548,Product_548,Books,Subcategory_10,Adidas,2233.0428825466383,268.45278206733985,4.391731441715242,3.4240286949482686,5719,False,2022,Model_234,True
PROD_0549,Product_549,Books,Subcategory_11,Samsung,806.1400204741201,1512.128844286447,4.898860140139055,1.795149982404987,4687,False,2016,Model_288,True
PROD_0550,Product_550,Home & Kitchen,Subcategory_14,Apple,743.94533552449,1254.5393361539163,4.6439843622189825,4.182229556514262,7413,False,2015,Model_605,True
PROD_0551,Product_551,Books,Subcategory_18,LG,5187.249463795084,1830.459273995341,3.7246874345917496,2.4454922877813456,3516,True,2022,Model_167,True
PROD_0552,Product_552,Electronics,Subcategory_13,Reebok,408.0180755661248,4134.228280254049,3.708555197694408,3.4929336511119002,2896,False,2019,Model_968,False
PROD_0553,Product_553,Beauty & Personal Care,Subcategory_14,Apple,2298.8082747055278,1081.9415520329624,7.107370628870192,2.655376819384815,5232,True,2019,Model_895,True
PROD_0554,Product_554,Home & Kitchen,Subcategory_6,Nike,531.030957531416,9898.646637512398,8.497250881251682,3.519076675959678,1832,True,2019,Model_692,True
PROD_0555,Product_555,Sports & Outdoors,Subcategory_16,Nike,1246.892278087337,888.9733223692663,3.2838802504253937,3.183194608353394,5209,True,2016,Model_913,True
PROD_0556,Product_556,Books,Subcategory_3,Reebok,3385.2374221990685,5407.782081813764,6.214109990093667,3.982366834520992,7245,True,2021,Model_172,True
PROD_0557,Product_557,Clothing & Accessories,Subcategory_4,Samsung,1256.8901639384992,5115.990237049732,5.5443755864402515,1.8301993776128644,99,True,2017,Model_606,True
PROD_0558,Product_558,Clothing & Accessories,Subcategory_16,Apple,897.9230656945884,2507.999458629216,1.7235526957367862,1.1122254626558585,7462,False,2023,Model_504,True
PROD_0559,Product_559,Electronics,Subcategory_14,Puma,1708.1041628858984,802.5216726108572,4.162230310834655,1.3813523060134334,5873,True,2020,Model_863,True
PROD_0560,Product_560,Beauty & Personal Care,Subcategory_12,Sony,5314.802783905807,1768.938611007305,4.560087486239572,4.5482123020337175,7089,True,2015,Model_356,True
PROD_0561,Product_561,Home & Kitchen,Subcategory_10,Apple,1062.3996087946116,1575.2364140793588,6.510727903483553,2.1808100868632283,7253,True,2022,Model_321,True
PROD_0562,Product_562,Sports & Outdoors,Subcategory_8,LG,3321.9313406519154,2800.6882337522566,8.260981819281872,2.5873357994413335,6105,True,2021,Model_885,False
PROD_0563,Product_563,Home & Kitchen,Subcategory_11,Apple,2143.1167946407036,3131.8289636055993,8.003176972248047,3.7930860172181555,2966,False,2015,Model_773,True
PROD_0564,Product_564,Clothing & Accessories,Subcategory_19,Samsung,1277.2331825954634,1461.899395399944,1.0576729970856715,3.116964172072813,7520,True,2018,Model_330,True
PROD_0565,Product_565,Home & Kitchen,Subcategory_10,Puma,2125.022163071925,1501.1773313240992,1.4113321819579672,4.191788846887576,731,True,2022,Model_628,True
PROD_0566,Product_566,Clothing & Accessories,Subcategory_3,Apple,3167.970885400842,3883.0113919191117,6.720506786971047,4.607158800442491,1390,True,2016,Model_700,True
PROD_0567,Product_567,Sports & Outdoors,Subcategory_15,Samsung,782.357613516289,2425.807173260903,3.0056497336757424,2.074788546794301,9011,True,2018,Model_385,False
PROD_0568,Product_568,Beauty & Personal Care,Subcategory_1,Apple,170.94533051562604,425.0695302287626,8.006390005237462,3.2476861431571766,6492,True,2015,Model_958,True
PROD_0569,Product_569,Books,Subcategory_4,Adidas,3743.189205954047,938.1136960536577,2.0554301924871443,1.7023716166635396,6857,False,2016,Model_377,True
PROD_0570,Product_570,Clothing & Accessories,Subcategory_7,LG,671.5694733570397,1075.1181828537058,9.845390923530353,2.3463770261865826,5422,False,2024,Model_144,True
PROD_0571,Product_571,Clothing & Accessories,Subcategory_12,LG,1093.1525197399642,3144.7243963709225,5.23868243614255,3.5899474643114644,7435,False,2016,Model_665,False
PROD_0572,Product_572,Sports & Outdoors,Subcategory_5,Adidas,3395.5875857398078,3957.8999766072293,7.925468895219799,3.432549439576789,831,True,2016,Model_350,True
PROD_0573,Product_573,Electronics,Subcategory_2,Adidas,4114.552927243743,2680.1933204527268,9.096003600354562,4.940299913771073,9575,False,2024,Model_200,True
PROD_0574,Product_574,Beauty & Personal Care,Subcategory_18,Reebok,2209.120969287233,4935.443195366646,1.4600955765267827,1.0544885864780689,929,True,2023,Model_493,True
PROD_0575,Product_575,Home & Kitchen,Subcategory_6,Samsung,2599.6897968119238,5199.904731577444,9.244854656021142,4.007989243898875,8291,True,2024,Model_334,True
PROD_0576,Product_576,Sports & Outdoors,Subcategory_15,Nike,4484.84648443618,914.9789665702473,2.2146562421297213,4.737365457071917,4562,True,2024,Model_479,True
PROD_0577,Product_577,Sports & Outdoors,Subcategory_19,LG,513.087925850624,1567.0232668426347,3.6352367423893197,4.011841243567264,1938,True,2019,Model_493,False
PROD_0578,Product_578,Sports & Outdoors,Subcategory_5,Nike,1329.24617438006,4611.098339059269,9.488542247268049,2.2211347346522055,2474,True,2016,Model_925,True
PROD_0579,Product_579,Books,Subcategory_4,Nike,2874.6992714681323,2879.624264062804,8.084894783933066,2.447696592436256,5656,False,2020,Model_717,True
PROD_0580,Product_580,Home & Kitchen,Subcategory_15,Samsung,1945.3661071328477,923.8937602147598,3.5492509975037376,2.134090062611556,6926,True,2016,Model_992,True
PROD_0581,Product_581,Books,Subcategory_5,Adidas,455.88101441715236,55.574416438930236,2.6045946425612914,2.7658362789619586,6941,True,2021,Model_843,False
PROD_0582,Product_582,Beauty & Personal Care,Subcategory_17,Sony,453.1133770384227,3134.4542398632802,5.111874409926936,3.9093547760330694,4968,True,2021,Model_222,True
PROD_0583,Product_583,Home & Kitchen,Subcategory_19,Sony,365.03448166286074,4655.2265482409,4.671960892450548,3.174861429540027,9069,False,2019,Model_601,True
PROD_0584,Product_584,Electronics,Subcategory_8,LG,2473.7935918637777,1371.4871867173208,6.806270701078384,3.7199711215658535,5746,True,2023,Model_518,True
PROD_0585,Product_585,Electronics,Subcategory_11,Puma,3223.1999669615207,1008.1775833069573,4.470695643686994,1.3823495903804708,9023,True,2019,Model_931,True
PROD_0586,Product_586,Home & Kitchen,Subcategory_5,Puma,743.143561059978,1100.796139538512,2.3279802703514485,4.3352884731441135,8554,True,2022,Model_404,False
PROD_0587,Product_587,Electronics,Subcategory_17,Adidas,1356.7660284419712,1450.9297640987238,5.285436672683174,2.145806489352261,5767,True,2015,Model_809,True
PROD_0588,Product_588,Clothing & Accessories,Subcategory_6,Adidas,914.5393867848552,1163.5533970796782,0.780140164590651,1.5145917902219401,7956,True,2022,Model_551,True
PROD_0589,Product_589,Sports & Outdoors,Subcategory_1,Puma,985.7961240517478,2791.3420030071047,2.0075011490613504,3.5965222767038085,9427,True,2023,Model_272,True
PROD_0590,Product_590,Electronics,Subcategory_5,LG,940.5152180569598,1665.2259950622972,4.672046454004308,1.8774067392106768,3670,False,2023,Model_173,False
PROD_0591,Product_591,Electronics,Subcategory_6,Samsung,1179.4048633405575,6145.952396686236,3.5421848415794384,4.236871620673734,8178,False,2022,Model_534,False
PROD_0592,Product_592,Sports & Outdoors,Subcategory_15,Apple,272.18258029113554,1422.7005036506869,3.5947610011380617,4.406561166990537,1557,False,2019,Model_536,True
PROD_0593,Product_593,Sports & Outdoors,Subcategory_18,LG,3052.8665643194236,1220.8868488212884,1.0198136250831449,4.97187737263721,5471,True,2023,Model_850,True
PROD_0594,Product_594,Beauty & Personal Care,Subcategory_1,Nike,863.0106261412246,3532.2532631777326,7.02807544413553,3.9091244076806286,2281,True,2022,Model_305,True
PROD_0595,Product_595,Sports & Outdoors,Subcategory_4,Apple,3117.482390680314,1636.5116576120406,2.046943578221488,4.032557137041526,3407,True,2020,Model_809,True
PROD_0596,Product_596,Clothing & Accessories,Subcategory_3,Samsung,2039.4571905918908,6828.514668995883,8.322147943091123,1.863582376214354,1625,True,2024,Model_597,True
PROD_0597,Product_597,Electronics,Subcategory_7,Reebok,4648.020074618591,3466.5720133152695,7.9699384932528865,3.092127670437503,7495,True,2019,Model_507,True
PROD_0598,Product_598,Books,Subcategory_8,Apple,1271.287499200814,2389.4561508179186,1.9291532337963768,4.429462960089869,812,True,2021,Model_115,True
PROD_0599,Product_599,Electronics,Subcategory_15,Nike,603.3898366204703,4086.4613054675074,1.3780332466501757,1.3715824589656855,6968,True,2020,Model_472,True
PROD_0600,Product_600,Clothing & Accessories,Subcategory_2,Samsung,3429.953545530002,6337.978077122186,9.44742490331673,2.906206092218191,3980,True,2022,Model_610,True
PROD_0601,Product_601,Books,Subcategory_2,Nike,811.7015861046536,2884.071235671218,2.912083442853855,3.569790991437738,9844,True,2021,Model_744,True
PROD_0602,Product_602,Electronics,Subcategory_18,Reebok,1246.7527665690413,5072.961963595334,4.783666165816448,4.521000495484783,7693,False,2015,Model_372,True
PROD_0603,Product_603,Electronics,Subcategory_7,Adidas,969.2916868015446,1976.8251647052225,2.538146734421821,3.278369069664744,9941,True,2015,Model_919,True
PROD_0604,Product_604,Beauty & Personal Care,Subcategory_1,Puma,312.07789002535577,4216.9310071334,1.1420521997441828,4.068500200616242,2954,True,2020,Model_958,False
PROD_0605,Product_605,Clothing & Accessories,Subcategory_7,Nike,982.308410767641,966.7544523887018,8.872383941792046,1.832818725016307,4469,True,2019,Model_195,True
PROD_0606,Product_606,Home & Kitchen,Subcategory_7,Samsung,4163.336813687265,1696.6484014146201,1.6164595142040172,2.7693585384071255,1841,True,2015,Model_209,True
PROD_0607,Product_607,Beauty & Personal Care,Subcategory_5,Adidas,3800.5014850456755,1259.219881967041,0.3123068423502573,2.465473181944868,1973,False,2020,Model_602,True
PROD_0608,Product_608,Home & Kitchen,Subcategory_3,LG,1418.0325734754424,1190.969804124789,4.493586707254782,4.634242794228655,9262,False,2022,Model_141,True
PROD_0609,Product_609,Books,Subcategory_9,Apple,1858.0000843405617,2227.045107130327,5.92927794817025,2.075166313040222,9103,True,2019,Model_512,True
PROD_0610,Product_610,Electronics,Subcategory_15,LG,1959.2115401627811,3315.8550587425657,6.188040116141345,1.1017778856696854,5175,False,2020,Model_248,True
PROD_0611,Product_611,Home & Kitchen,Subcategory_8,Samsung,2605.2395399030343,775.6944280068516,6.927372632068889,4.9442970643730275,305,True,2023,Model_558,False
PROD_0612,Product_612,Electronics,Subcategory_11,Apple,1886.2790991236434,181.61219021081516,3.296376935033784,1.4457049344917765,1779,True,2018,Model_298,True
PROD_0613,Product_613,Home & Kitchen,Subcategory_11,Puma,824.0821631743519,1872.7726852315654,9.111424727922357,2.193277837375693,4585,True,2018,Model_157,True
PROD_0614,Product_614,Home & Kitchen,Subcategory_2,Puma,717.3963030950881,632.4794488002375,4.849066387819646,3.660996555173963,2724,True,2018,Model_268,True
PROD_0615,Product_615,Home & Kitchen,Subcategory_19,Sony,2367.442548658274,2830.368729373951,9.716337257164385,3.3653521198172682,7128,False,2024,Model_728,True
PROD_0616,Product_616,Electronics,Subcategory_1,Apple,1937.8345120974259,10951.58426238019,1.376930432022677,4.195655752031289,2460,True,2022,Model_359,True
PROD_0617,Product_617,Books,Subcategory_2,LG,3193.774944728921,3506.239737971379,4.1644508012131105,3.230509446278059,3753,True,2021,Model_720,True
PROD_0618,Product_618,Beauty & Personal Care,Subcategory_2,Apple,368.45754043220387,2657.475094965412,2.6407571959756386,4.274008458112818,8123,True,2022,Model_724,True
PROD_0619,Product_619,Clothing & Accessories,Subcategory_16,Nike,658.0099373309075,1267.5737391220564,6.692899845024874,1.3691141608676705,8828,False,2023,Model_831,False
PROD_0620,Product_620,Beauty & Personal Care,Subcategory_11,Sony,1714.2942776967293,3420.9304148227116,6.228640575829764,1.9738236134060987,4716,False,2022,Model_340,True
PROD_0621,Product_621,Sports & Outdoors,Subcategory_3,Nike,1892.3732571951534,1245.998644824894,2.9116229130263904,4.7609535510811245,7889,False,2019,Model_132,True
PROD_0622,Product_622,Clothing & Accessories,Subcategory_19,Apple,2955.5685129200633,1433.6246138301012,3.242766036773051,4.803114991652681,3382,False,2024,Model_321,True
PROD_0623,Product_623,Books,Subcategory_15,Nike,956.0918023271946,3639.802788797504,0.4808711025547938,2.589187533663027,2589,True,2022,Model_356,True
PROD_0624,Product_624,Electronics,Subcategory_6,Nike,3631.084055988696,4086.693084576603,4.2417058133073455,3.3054052244867456,5799,True,2017,Model_256,True
PROD_0625,Product_625,Electronics,Subcategory_4,LG,548.5913654107035,2994.474849129212,0.5425462626496762,3.635077586875744,650,True,2021,Model_720,True
PROD_0626,Product_626,Sports & Outdoors,Subcategory_14,Reebok,956.5070494838112,677.4194677308891,3.218855189966158,4.066375427577283,4005,False,2018,Model_942,False
PROD_0627,Product_627,Clothing & Accessories,Subcategory_2,Reebok,887.7391676463425,695.3321837009261,0.12714947296688006,4.21454885146137,6636,True,2023,Model_664,True
PROD_0628,Product_628,Sports & Outdoors,Subcategory_5,Samsung,2270.8900770323185,4251.456737424642,4.98999200991644,4.892036591943921,1242,True,2023,Model_895,True
PROD_0629,Product_629,Sports & Outdoors,Subcategory_5,Samsung,352.11354547113336,409.9942190493212,9.927868632158964,2.3967198322313745,4369,True,2015,Model_401,True
PROD_0630,Product_630,Electronics,Subcategory_11,Nike,1105.1418449881598,1945.0229135392237,9.531514571811757,4.2780407017362645,2483,True,2023,Model_335,False
PROD_0631,Product_631,Electronics,Subcategory_1,Apple,2383.9341916203375,437.55232809402395,3.29390267571396,4.452912021173118,6676,True,2020,Model_658,True
PROD_0632,Product_632,Electronics,Subcategory_5,Reebok,1828.105129367177,749.0628203947825,1.8423634956632235,1.973170747054715,6556,False,2024,Model_820,True
PROD_0633,Product_633,Clothing & Accessories,Subcategory_9,Reebok,2768.4950766723564,3559.243107502072,3.4981756976278358,4.4967873356373795,2569,True,2017,Model_709,True
PROD_0634,Product_634,Electronics,Subcategory_12,Reebok,691.2828421735823,2320.829073404076,9.600985757778396,1.7580134821059081,5314,True,2024,Model_526,True
PROD_0635,Product_635,Clothing & Accessories,Subcategory_7,Adidas,2490.6566144871404,2489.21826460236,1.842642793622182,4.485440534277974,1228,True,2016,Model_861,True
PROD_0636,Product_636,Beauty & Personal Care,Subcategory_8,Puma,527.0635207989498,6853.452513378863,5.022938857007535,4.208386870342762,9412,True,2018,Model_972,True
PROD_0637,Product_637,Books,Subcategory_9,Adidas,2728.0838804655605,431.6952650479761,7.077739807030361,1.9619075788580926,244,True,2017,Model_388,True
PROD_0638,Product_638,Home & Kitchen,Subcategory_8,Samsung,4960.968147382009,1238.4343087243271,6.360985583521724,4.951215151571452,4565,True,2021,Model_425,True
PROD_0639,Product_639,Books,Subcategory_10,Apple,4920.026076392103,1603.4319201722958,4.6623860859344965,3.2570991317220828,3206,True,2018,Model_940,True
PROD_0640,Product_640,Home & Kitchen,Subcategory_15,Reebok,1098.795536222275,2256.5975299298,1.8626564607836023,2.838407357519246,120,False,2018,Model_716,True
PROD_0641,Product_641,Beauty & Personal Care,Subcategory_15,Puma,968.1755049168434,1314.7951908192547,9.288617147181037,1.4599492601839974,8646,True,2017,Model_691,True
PROD_0642,Product_642,Home & Kitchen,Subcategory_2,Apple,4758.926896820425,1073.3207628912508,0.5301524711633309,3.9136294782191934,8664,True,2018,Model_273,False
PROD_0643,Product_643,Books,Subcategory_18,Adidas,1099.8428068209555,1648.693779570436,3.4811967116315228,2.9774811996546817,9640,False,2018,Model_906,True
PROD_0644,Product_644,Home & Kitchen,Subcategory_2,Puma,3550.7116764230072,911.266673691308,6.6053560468864,3.6110230232281015,7722,True,2018,Model_730,False
PROD_0645,Product_645,Home & Kitchen,Subcategory_18,LG,985.3060397150606,1138.08388895967,5.537007482193346,4.7547600944864765,1116,True,2022,Model_631,True
PROD_0646,Product_646,Beauty & Personal Care,Subcategory_2,Apple,1518.8344211723604,3014.426560818079,5.625068711273945,4.570975256789785,3259,False,2019,Model_140,True
PROD_0647,Product_647,Books,Subcategory_4,Adidas,1273.9358954200834,1879.1558913271615,5.633192402757483,4.022374954242452,2569,True,2022,Model_403,True
PROD_0648,Product_648,Clothing & Accessories,Subcategory_18,Adidas,2296.9898193550807,1001.4142898575544,1.7368653831352263,4.2155992761734336,2372,False,2017,Model_803,True
PROD_0649,Product_649,Sports & Outdoors,Subcategory_15,Samsung,2702.2393145452374,1505.148275440769,8.378917925832306,3.0018717725295407,64,False,2023,Model_732,True
PROD_0650,Product_650,Books,Subcategory_7,Puma,1718.4027961111785,2646.956215895815,3.5842226111953113,4.525714034341583,9287,True,2018,Model_765,True
PROD_0651,Product_651,Sports & Outdoors,Subcategory_6,Apple,1867.0405424814305,1268.5512899227601,4.437761886340501,4.807810161425979,9074,True,2021,Model_221,True
PROD_0652,Product_652,Electronics,Subcategory_9,Apple,198.61275960961015,920.5474160765723,1.6734102580604804,4.506217546123652,1083,True,2019,Model_986,True
PROD_0653,Product_653,Books,Subcategory_10,Puma,1560.4666141259518,1007.4281869510802,9.748238644641173,4.345496081178624,5482,True,2016,Model_353,True
PROD_0654,Product_654,Home & Kitchen,Subcategory_2,Samsung,3985.86380952679,1241.939189958071,9.569450381537994,4.8001645907427015,1332,True,2020,Model_184,False
PROD_0655,Product_655,Electronics,Subcategory_12,Reebok,2852.7010046299897,993.1526728879936,0.596767658802112,4.456323020288247,1881,True,2017,Model_654,True
PROD_0656,Product_656,Home & Kitchen,Subcategory_12,LG,2036.608457713327,2097.024639993862,4.990367025682553,2.651735902215649,3103,True,2022,Model_905,True
PROD_0657,Product_657,Home & Kitchen,Subcategory_15,Nike,1042.7659257957844,1683.6167607147745,8.865575383153724,3.9375310258842875,9241,True,2021,Model_714,True
PROD_0658,Product_658,Beauty & Personal Care,Subcategory_1,Apple,1074.4512649678547,3027.194411592393,7.6687200910747855,4.472932199621555,3421,True,2016,Model_471,True
PROD_0659,Product_659,Home & Kitchen,Subcategory_3,Reebok,841.8737606831737,2024.2042215286153,6.7340651256278665,4.281433763066259,7790,True,2024,Model_544,False
PROD_0660,Product_660,Clothing & Accessories,Subcategory_9,Apple,2100.668971804505,347.96285245981863,8.674027096275548,3.536082638387682,5562,False,2017,Model_707,True
PROD_0661,Product_661,Home & Kitchen,Subcategory_3,Nike,1741.3593700902045,2682.312595838695,1.5699017861438105,4.144795802857673,5667,True,2017,Model_460,True
PROD_0662,Product_662,Clothing & Accessories,Subcategory_16,Nike,2422.1249242149556,619.0766296999017,2.591990975441042,4.554867378701671,4795,True,2022,Model_299,True
PROD_0663,Product_663,Clothing & Accessories,Subcategory_11,Apple,1513.008819562538,2608.2127719952327,9.056432020586122,4.07819112095823,5417,True,2022,Model_459,True
PROD_0664,Product_664,Books,Subcategory_15,Adidas,1900.6625100008323,4472.257540555326,0.10753377022279943,2.526186623631629,306,True,2019,Model_859,True
PROD_0665,Product_665,Beauty & Personal Care,Subcategory_17,Apple,2733.1387573996826,1919.943211682952,7.7012592359417305,4.0452068267737324,3480,False,2018,Model_290,True
PROD_0666,Product_666,Home & Kitchen,Subcategory_14,LG,938.1308272086574,1815.2234200433302,6.693693923242161,4.714153103533725,2894,True,2015,Model_659,True
PROD_0667,Product_667,Sports & Outdoors,Subcategory_1,Samsung,798.629644510765,1695.3644497673856,7.040035562599374,3.927770148723725,2152,True,2017,Model_989,True
PROD_0668,Product_668,Sports & Outdoors,Subcategory_7,Puma,3411.0771071519307,190.68997984368622,5.462386501629778,3.61278247066301,3014,True,2019,Model_725,True
PROD_0669,Product_669,Books,Subcategory_1,Sony,1345.0041649564334,2380.8394837465735,8.646285318345967,3.8954391506457804,2449,True,2016,Model_829,True
PROD_0670,Product_670,Electronics,Subcategory_17,Sony,701.2269872028122,3873.00529308019,8.593395875222168,2.992017761443545,5188,False,2015,Model_851,False
PROD_0671,Product_671,Beauty & Personal Care,Subcategory_15,Samsung,2064.373763603673,2071.2873794281936,2.3807504645274356,4.52386698785386,6778,True,2019,Model_790,True
PROD_0672,Product_672,Clothing & Accessories,Subcategory_15,Puma,1742.8138840780925,1669.2594060601439,4.973815242231162,2.702076856507807,6601,False,2022,Model_695,True
PROD_0673,Product_673,Beauty & Personal Care,Subcategory_18,Samsung,1764.9585478240774,3073.331218439268,7.80362282195121,4.179476230758596,1738,True,2015,Model_709,True
PROD_0674,Product_674,Sports & Outdoors,Subcategory_14,Nike,2025.8539754101541,6123.892086287953,2.16268293541949,3.6512021707717155,5998,True,2020,Model_598,True
PROD_0675,Product_675,Beauty & Personal Care,Subcategory_3,Sony,5172.301940632974,1463.413139898403,0.7579302434829172,3.2825760691518653,4749,True,2019,Model_243,True
PROD_0676,Product_676,Home & Kitchen,Subcategory_14,LG,2862.9403868434088,2882.881047527145,6.92989314567585,4.90543092453905,8829,True,2017,Model_446,True
